Trade Date,Product Code,Product Type,Underlying Product Code,Put/Call,Strike Price,Contract Year,Contract Month,Contract Day,Settlement,Open Interest,Total Volume,Globex Open Price,Globex High Price,Globex Low Price,Globex Close Price,Delta,Implied Volatility,Last Trade Date
20170330,OG,O,GC,C,1050,2017,5,0,198,4,0,,,,,0.99999,0.1528578,20170425
20170330,OG,O,GC,C,1100,2017,5,0,148,1,0,,,153.2,,0.99908,0.1528578,20170425
20170330,OG,O,GC,C,1125,2017,5,0,123.1,1,0,,,128.3,,0.99482,0.1528578,20170425
20170330,OG,O,GC,C,1135,2017,5,0,113.1,2,0,,,110.9,,0.99015,0.1538464,20170425
20170330,OG,O,GC,C,1140,2017,5,0,108.2,38,0,,,106,,0.98976,0.1476023,20170425
20170330,OG,O,GC,C,1145,2017,5,0,103.2,2,0,,,101,,0.98933,0.1413573,20170425
20170330,OG,O,GC,C,1150,2017,5,0,98.2,104,0,,,96,,0.98465,0.1430632,20170425
20170330,OG,O,GC,C,1155,2017,5,0,93.3,11,0,,,91.1,,0.98397,0.1365246,20170425
20170330,OG,O,GC,C,1160,2017,5,0,88.3,2,0,,,86.1,,0.97903,0.1358961,20170425
20170330,OG,O,GC,C,1165,2017,5,0,83.4,111,0,,,81.2,,0.97802,0.1291092,20170425
20170330,OG,O,GC,C,1170,2017,5,0,78.5,13,0,,,76.3,,0.97266,0.1269754,20170425
20170330,OG,O,GC,C,1175,2017,5,0,73.6,145,0,,,71.4,,0.96703,0.1239246,20170425
20170330,OG,O,GC,C,1180,2017,5,0,68.7,73,0,,,66.6,,0.96106,0.1201541,20170425
20170330,OG,O,GC,C,1185,2017,5,0,63.9,176,0,,,61.8,,0.95073,0.1186237,20170425
20170330,OG,O,GC,C,1190,2017,5,0,59.1,48,0,,,57,,0.93994,0.1158741,20170425
20170330,OG,O,GC,C,1195,2017,5,0,54.4,706,0,,,52.4,,0.92147,0.1161811,20170425
20170330,OG,O,GC,C,1200,2017,5,0,49.9,1127,2,48,48.7,47.8,,0.90266,0.1146656,20170425
20170330,OG,O,GC,C,1205,2017,5,0,45.4,217,0,,,43.4,,0.88007,0.1132325,20170425
20170330,OG,O,GC,C,1210,2017,5,0,41.1,1467,1,,,39.1,,0.85117,0.112878,20170425
20170330,OG,O,GC,C,1215,2017,5,0,36.8,182,0,,,35,,0.81917,0.1119022,20170425
20170330,OG,O,GC,C,1220,2017,5,0,32.8,1712,14,,,31,,0.78396,0.110284,20170425
20170330,OG,O,GC,C,1225,2017,5,0,28.9,2569,23,30.5,32.8,27.3,,0.74361,0.1089004,20170425
20170330,OG,O,GC,C,1230,2017,5,0,25.3,1285,39,26.5,29,23.7,,0.69738,0.1083451,20170425
20170330,OG,O,GC,C,1235,2017,5,0,21.9,1158,1,24,24.4,20.3,,0.64777,0.107505,20170425
20170330,OG,O,GC,C,1240,2017,5,0,18.7,3031,4,21.4,21.5,17.3,,0.59517,0.1062909,20170425
20170330,OG,O,GC,C,1245,2017,5,0,15.8,844,51,16.4,19.1,14.6,,0.53969,0.1053624,20170425
20170330,OG,O,GC,C,1250,2017,5,0,13.3,4812,634,14.5,16.3,12.3,,0.4829,0.1053575,20170425
20170330,OG,O,GC,C,1255,2017,5,0,11,1672,414,13.9,14,10,,0.42621,0.1047725,20170425
20170330,OG,O,GC,C,1260,2017,5,0,9.1,3355,316,11.9,11.9,8.3,,0.37185,0.1051491,20170425
20170330,OG,O,GC,C,1265,2017,5,0,7.4,1867,285,9.9,9.9,6.8,,0.31973,0.1050678,20170425
20170330,OG,O,GC,C,1270,2017,5,0,6,1887,1165,7.8,8.2,5.6,,0.27201,0.1054637,20170425
20170330,OG,O,GC,C,1275,2017,5,0,4.9,2130,572,6.2,6.7,4.5,,0.23034,0.1066479,20170425
20170330,OG,O,GC,C,1280,2017,5,0,3.9,1733,415,4.9,5.7,3.7,,0.19149,0.1069842,20170425
20170330,OG,O,GC,C,1285,2017,5,0,3.1,854,84,4.5,4.6,3,,0.15801,0.1076334,20170425
20170330,OG,O,GC,C,1290,2017,5,0,2.5,3161,1084,3.4,3.8,2.4,,0.13074,0.1090302,20170425
20170330,OG,O,GC,C,1295,2017,5,0,2,1687,133,2.6,3.2,1.8,,0.10724,0.1102771,20170425
20170330,OG,O,GC,C,1300,2017,5,0,1.6,4189,566,2.3,2.7,1.6,,0.08766,0.1116265,20170425
20170330,OG,O,GC,C,1305,2017,5,0,1.3,1794,1180,1.9,2.2,1.3,,0.07218,0.1134587,20170425
20170330,OG,O,GC,C,1310,2017,5,0,1.1,1986,64,1.3,1.8,1.1,,0.06102,0.1163163,20170425
20170330,OG,O,GC,C,1315,2017,5,0,0.9,517,71,1.4,1.5,0.9,,0.05037,0.1182404,20170425
20170330,OG,O,GC,C,1320,2017,5,0,0.8,1840,147,1,1.3,0.8,,0.04409,0.1220836,20170425
20170330,OG,O,GC,C,1325,2017,5,0,0.6,1213,214,0.8,1.1,0.6,,0.03409,0.1219098,20170425
20170330,OG,O,GC,C,1330,2017,5,0,0.5,1275,32,0.7,0.9,0.6,,0.02844,0.1241334,20170425
20170330,OG,O,GC,C,1335,2017,5,0,0.5,687,42,0.5,0.5,0.5,,0.02726,0.1301442,20170425
20170330,OG,O,GC,C,1340,2017,5,0,0.4,487,16,0.5,0.7,0.4,,0.02207,0.1312582,20170425
20170330,OG,O,GC,C,1345,2017,5,0,0.3,655,52,0.5,0.6,0.4,,0.01696,0.1311389,20170425
20170330,OG,O,GC,C,1350,2017,5,0,0.3,3172,38,0.4,0.5,0.3,,0.01633,0.1366311,20170425
20170330,OG,O,GC,C,1355,2017,5,0,0.3,317,3,0.5,0.5,0.3,,0.01576,0.1420721,20170425
20170330,OG,O,GC,C,1360,2017,5,0,0.3,217,40,0.3,0.3,0.2,,0.01523,0.1474638,20170425
20170330,OG,O,GC,C,1365,2017,5,0,0.2,161,0,,,0.3,,0.01065,0.1445955,20170425
20170330,OG,O,GC,C,1370,2017,5,0,0.2,437,35,0.3,0.3,0.3,,0.01031,0.1496765,20170425
20170330,OG,O,GC,C,1375,2017,5,0,0.2,802,67,0.2,0.2,0.2,,0.01,0.1547168,20170425
20170330,OG,O,GC,C,1380,2017,5,0,0.2,192,31,0.2,0.2,0.2,,0.00971,0.1597177,20170425
20170330,OG,O,GC,C,1385,2017,5,0,0.2,293,5,0.2,0.2,0.2,,0.00944,0.1646806,20170425
20170330,OG,O,GC,C,1390,2017,5,0,0.2,222,0,,,,,0.00919,0.1696066,20170425
20170330,OG,O,GC,C,1395,2017,5,0,0.2,122,0,,,,,0.00895,0.1744967,20170425
20170330,OG,O,GC,C,1400,2017,5,0,0.2,1641,0,,,,,0.00873,0.1793519,20170425
20170330,OG,O,GC,C,1405,2017,5,0,0.2,162,0,,,,,0.00851,0.1841732,20170425
20170330,OG,O,GC,C,1410,2017,5,0,0.2,212,0,,,,,0.00832,0.1889614,20170425
20170330,OG,O,GC,C,1415,2017,5,0,0.2,599,0,,,,,0.00813,0.1937174,20170425
20170330,OG,O,GC,C,1420,2017,5,0,0.2,775,0,,,,,0.00795,0.1984419,20170425
20170330,OG,O,GC,C,1425,2017,5,0,0.2,514,0,,,,,0.00778,0.2031357,20170425
20170330,OG,O,GC,C,1430,2017,5,0,0.2,344,0,,,,,0.00762,0.2077994,20170425
20170330,OG,O,GC,C,1435,2017,5,0,0.1,97,0,,,,,0.00417,0.196384,20170425
20170330,OG,O,GC,C,1440,2017,5,0,0.1,211,0,,,,,0.00343,0.196384,20170425
20170330,OG,O,GC,C,1445,2017,5,0,0.1,84,0,,,,,0.0028,0.196384,20170425
20170330,OG,O,GC,C,1450,2017,5,0,0.1,2233,2,0.1,0.1,0.1,,0.00228,0.196384,20170425
20170330,OG,O,GC,C,1455,2017,5,0,0.1,100,0,,,,,0.00186,0.196384,20170425
20170330,OG,O,GC,C,1460,2017,5,0,0.1,234,2,0.1,0.1,0.1,,0.0015,0.196384,20170425
20170330,OG,O,GC,C,1465,2017,5,0,0.1,39,25,0.1,0.1,0.1,,0.00121,0.196384,20170425
20170330,OG,O,GC,C,1470,2017,5,0,0.1,27,0,,,,,0.00098,0.196384,20170425
20170330,OG,O,GC,C,1475,2017,5,0,0.1,43,0,,,,,0.00078,0.196384,20170425
20170330,OG,O,GC,C,1480,2017,5,0,0.1,30,0,,,,,0.00063,0.196384,20170425
20170330,OG,O,GC,C,1485,2017,5,0,0.1,77,0,,,,,0.0005,0.196384,20170425
20170330,OG,O,GC,C,1490,2017,5,0,0.1,134,10,0.1,0.1,0.1,,0.0004,0.196384,20170425
20170330,OG,O,GC,C,1500,2017,5,0,0.1,936,90,0.1,0.1,0.1,,0.00025,0.196384,20170425
20170330,OG,O,GC,C,1510,2017,5,0,0.1,47,0,,,,,0.00015,0.196384,20170425
20170330,OG,O,GC,C,1520,2017,5,0,0.1,959,0,,,,,0.00009,0.196384,20170425
20170330,OG,O,GC,C,1525,2017,5,0,0.1,1078,0,,,,,0.00007,0.196384,20170425
20170330,OG,O,GC,C,1530,2017,5,0,0.1,35,0,,,,,0.00006,0.196384,20170425
20170330,OG,O,GC,C,1540,2017,5,0,0.1,1120,0,,,,,0.00003,0.196384,20170425
20170330,OG,O,GC,C,1550,2017,5,0,0.1,80,0,,,,,0.00002,0.196384,20170425
20170330,OG,O,GC,C,1560,2017,5,0,0.1,150,0,,,,,0.00001,0.196384,20170425
20170330,OG,O,GC,C,1570,2017,5,0,0.1,202,0,,,,,0.00001,0.196384,20170425
20170330,OG,O,GC,C,1575,2017,5,0,0.1,60,0,,,,,0.00001,0.196384,20170425
20170330,OG,O,GC,C,1580,2017,5,0,0.1,218,0,,,,,0,0.196384,20170425
20170330,OG,O,GC,C,1600,2017,5,0,0.1,457,0,,,,,0,0.196384,20170425
20170330,OG,O,GC,C,1625,2017,5,0,0.1,131,0,,,,,0,0.196384,20170425
20170330,OG,O,GC,C,1650,2017,5,0,0.1,85,0,,,,,0,0.196384,20170425
20170330,OG,O,GC,C,1675,2017,5,0,0.1,219,0,,,,,0,0.196384,20170425
20170330,OG,O,GC,C,1700,2017,5,0,0.1,262,0,,,,,0,0.196384,20170425
20170330,OG,O,GC,C,1725,2017,5,0,0.1,25,0,,,,,0,0.196384,20170425
20170330,OG,O,GC,C,1750,2017,5,0,0.1,35,0,,,,,0,0.196384,20170425
20170330,OG,O,GC,C,1775,2017,5,0,0.1,61,0,,,,,0,0.196384,20170425
20170330,OG,O,GC,C,2200,2017,5,0,0.1,2,0,,,,,0,0.196384,20170425
20170330,OG,O,GC,C,700,2017,5,0,548,41,0,,,,,1,0.1528578,20170425
20170330,OG,O,GC,P,1000,2017,5,0,0.1,116,0,,,,,0,0.1528578,20170425
20170330,OG,O,GC,P,1005,2017,5,0,0.1,100,0,,,,,0,0.1528578,20170425
20170330,OG,O,GC,P,1010,2017,5,0,0.1,39,0,,,,,0,0.1528578,20170425
20170330,OG,O,GC,P,1020,2017,5,0,0.1,2,0,,,,,0,0.1528578,20170425
20170330,OG,O,GC,P,1025,2017,5,0,0.1,112,0,,,,,0,0.1528578,20170425
20170330,OG,O,GC,P,1030,2017,5,0,0.1,59,0,,,,,0,0.1528578,20170425
20170330,OG,O,GC,P,1035,2017,5,0,0.1,23,0,,,,,0,0.1528578,20170425
20170330,OG,O,GC,P,1040,2017,5,0,0.1,35,0,,,,,0,0.1528578,20170425
20170330,OG,O,GC,P,1045,2017,5,0,0.1,1253,0,,,,,0.00001,0.1528578,20170425
20170330,OG,O,GC,P,1050,2017,5,0,0.1,355,0,,,,,0.00001,0.1528578,20170425
20170330,OG,O,GC,P,1055,2017,5,0,0.1,99,0,,,,,0.00002,0.1528578,20170425
20170330,OG,O,GC,P,1060,2017,5,0,0.1,172,0,,,,,0.00003,0.1528578,20170425
20170330,OG,O,GC,P,1065,2017,5,0,0.1,115,0,,,,,0.00005,0.1528578,20170425
20170330,OG,O,GC,P,1070,2017,5,0,0.1,371,0,,,,,0.00007,0.1528578,20170425
20170330,OG,O,GC,P,1075,2017,5,0,0.1,415,0,,,,,0.00012,0.1528578,20170425
20170330,OG,O,GC,P,1080,2017,5,0,0.1,115,0,,,,,0.00018,0.1528578,20170425
20170330,OG,O,GC,P,1085,2017,5,0,0.1,752,0,,,,,0.00028,0.1528578,20170425
20170330,OG,O,GC,P,1090,2017,5,0,0.1,93,0,,,,,0.00042,0.1528578,20170425
20170330,OG,O,GC,P,1095,2017,5,0,0.1,256,0,,,,,0.00063,0.1528578,20170425
20170330,OG,O,GC,P,1100,2017,5,0,0.1,2348,0,,,,,0.00092,0.1528578,20170425
20170330,OG,O,GC,P,1105,2017,5,0,0.1,156,10,0.1,0.1,0.1,,0.00134,0.1528578,20170425
20170330,OG,O,GC,P,1110,2017,5,0,0.1,271,10,0.1,0.1,0.1,,0.00191,0.1528578,20170425
20170330,OG,O,GC,P,1115,2017,5,0,0.1,195,0,,,,,0.0027,0.1528578,20170425
20170330,OG,O,GC,P,1120,2017,5,0,0.1,219,0,,,,,0.00376,0.1528578,20170425
20170330,OG,O,GC,P,1125,2017,5,0,0.1,1087,3,0.2,0.2,0.1,,0.00518,0.1528578,20170425
20170330,OG,O,GC,P,1130,2017,5,0,0.2,750,1,0.1,0.1,0.1,,0.00949,0.1600912,20170425
20170330,OG,O,GC,P,1135,2017,5,0,0.2,818,0,,,,,0.00985,0.1538464,20170425
20170330,OG,O,GC,P,1140,2017,5,0,0.2,394,5,,0.2,,,0.01024,0.1476023,20170425
20170330,OG,O,GC,P,1145,2017,5,0,0.2,242,1,,,,,0.01067,0.1413573,20170425
20170330,OG,O,GC,P,1150,2017,5,0,0.3,2877,96,0.2,0.3,0.2,,0.01535,0.1430632,20170425
20170330,OG,O,GC,P,1155,2017,5,0,0.3,1956,142,0.2,0.3,0.2,,0.01603,0.1365246,20170425
20170330,OG,O,GC,P,1160,2017,5,0,0.4,899,27,0.4,0.4,0.3,,0.02097,0.1358961,20170425
20170330,OG,O,GC,P,1165,2017,5,0,0.4,1352,28,0.3,0.5,0.3,,0.02198,0.1291092,20170425
20170330,OG,O,GC,P,1170,2017,5,0,0.5,1313,439,0.3,0.7,0.3,,0.02734,0.1269754,20170425
20170330,OG,O,GC,P,1175,2017,5,0,0.6,4583,86,0.4,0.7,0.4,,0.03297,0.1239246,20170425
20170330,OG,O,GC,P,1180,2017,5,0,0.7,1093,6,0.5,0.9,0.5,,0.03894,0.1201541,20170425
20170330,OG,O,GC,P,1185,2017,5,0,0.9,505,142,0.5,1.1,0.5,,0.04927,0.1186237,20170425
20170330,OG,O,GC,P,1190,2017,5,0,1.1,913,135,0.4,1.4,0.4,,0.06006,0.1158741,20170425
20170330,OG,O,GC,P,1195,2017,5,0,1.5,1096,281,0.8,1.8,0.8,,0.07853,0.1161811,20170425
20170330,OG,O,GC,P,1200,2017,5,0,1.9,4183,795,1,2.3,1,,0.09734,0.1146656,20170425
20170330,OG,O,GC,P,1205,2017,5,0,2.4,1000,46,1.4,2.9,1.4,,0.11993,0.1132325,20170425
20170330,OG,O,GC,P,1210,2017,5,0,3.1,2986,1418,1.9,3.6,1.9,,0.14883,0.112878,20170425
20170330,OG,O,GC,P,1215,2017,5,0,3.9,1181,531,2.2,4.5,2.2,,0.18083,0.1119022,20170425
20170330,OG,O,GC,P,1220,2017,5,0,4.8,3813,1544,2.7,5.7,2.6,,0.21604,0.110284,20170425
20170330,OG,O,GC,P,1225,2017,5,0,5.9,7000,6360,3.1,6.9,3.1,,0.25639,0.1089004,20170425
20170330,OG,O,GC,P,1230,2017,5,0,7.3,2215,1527,5.1,8.5,4.7,,0.30262,0.1083451,20170425
20170330,OG,O,GC,P,1235,2017,5,0,8.9,1808,807,6.2,10.4,5.8,,0.35223,0.107505,20170425
20170330,OG,O,GC,P,1240,2017,5,0,10.7,1458,781,8.2,12.5,7.6,,0.40483,0.1062909,20170425
20170330,OG,O,GC,P,1245,2017,5,0,12.8,1948,90,10,14.2,9.6,,0.46031,0.1053624,20170425
20170330,OG,O,GC,P,1250,2017,5,0,15.3,1503,663,12.2,16.7,11.6,,0.5171,0.1053575,20170425
20170330,OG,O,GC,P,1255,2017,5,0,18,1731,227,14.5,19.6,14.4,,0.57379,0.1047725,20170425
20170330,OG,O,GC,P,1260,2017,5,0,21.1,548,26,18.3,22.8,17.3,,0.62815,0.1051491,20170425
20170330,OG,O,GC,P,1265,2017,5,0,24.4,339,0,,26.2,,,0.68027,0.1050678,20170425
20170330,OG,O,GC,P,1270,2017,5,0,28,106,2,,29.9,,,0.72799,0.1054637,20170425
20170330,OG,O,GC,P,1275,2017,5,0,31.9,164,1,29.1,33.8,28.3,,0.76966,0.1066479,20170425
20170330,OG,O,GC,P,1280,2017,5,0,35.9,97,1,33.3,38,32.2,,0.80851,0.1069842,20170425
20170330,OG,O,GC,P,1285,2017,5,0,40.1,36,0,,42.2,,,0.84199,0.1076334,20170425
20170330,OG,O,GC,P,1290,2017,5,0,44.5,78,0,,46.6,,,0.86926,0.1090302,20170425
20170330,OG,O,GC,P,1295,2017,5,0,49,14,0,,51.1,,,0.89276,0.1102771,20170425
20170330,OG,O,GC,P,1300,2017,5,0,53.6,240,6,50.7,55.7,49.5,,0.91234,0.1116265,20170425
20170330,OG,O,GC,P,1305,2017,5,0,58.3,53,0,,60.4,,,0.92782,0.1134587,20170425
20170330,OG,O,GC,P,1310,2017,5,0,63.1,1,1,,65.2,,,0.93898,0.1163163,20170425
20170330,OG,O,GC,P,1320,2017,5,0,72.7,1,1,,74.9,,,0.95591,0.1220836,20170425
20170330,OG,O,GC,P,1325,2017,5,0,77.6,50,0,,79.8,,,0.96591,0.1219098,20170425
20170330,OG,O,GC,P,1340,2017,5,0,92.3,50,0,,94.6,,,0.97793,0.1312582,20170425
20170330,OG,O,GC,P,1350,2017,5,0,102.3,20,0,,104.5,,,0.98367,0.1366311,20170425
20170330,OG,O,GC,P,1360,2017,5,0,112.2,2,0,,114.5,,,0.98477,0.1474638,20170425
20170330,OG,O,GC,P,1380,2017,5,0,132.1,100,0,,134.4,,,0.99029,0.1597177,20170425
20170330,OG,O,GC,P,1390,2017,5,0,142.1,3,0,,142.5,,,0.99081,0.1696066,20170425
20170330,OG,O,GC,P,1700,2017,5,0,452.1,41,0,,,,,1,0.196384,20170425
20170330,OG,O,GC,P,825,2017,5,0,0.1,10,0,,,,,0,0.1528578,20170425
20170330,OG,O,GC,P,850,2017,5,0,0.1,71,0,,,,,0,0.1528578,20170425
20170330,OG,O,GC,P,875,2017,5,0,0.1,75,0,,,,,0,0.1528578,20170425
20170330,OG,O,GC,P,900,2017,5,0,0.1,95,0,,,,,0,0.1528578,20170425
20170330,OG,O,GC,P,925,2017,5,0,0.1,151,0,,,,,0,0.1528578,20170425
20170330,OG,O,GC,P,930,2017,5,0,0.1,1,0,,,,,0,0.1528578,20170425
20170330,OG,O,GC,P,935,2017,5,0,0.1,10,0,,,,,0,0.1528578,20170425
20170330,OG,O,GC,P,950,2017,5,0,0.1,288,0,,,,,0,0.1528578,20170425
20170330,OG,O,GC,P,955,2017,5,0,0.1,1,0,,,,,0,0.1528578,20170425
20170330,OG,O,GC,P,970,2017,5,0,0.1,39,0,,,,,0,0.1528578,20170425
20170330,OG,O,GC,P,975,2017,5,0,0.1,68,0,,,,,0,0.1528578,20170425
20170330,OG,O,GC,P,985,2017,5,0,0.1,48,0,,,,,0,0.1528578,20170425
20170330,OG,O,GC,P,990,2017,5,0,0.1,225,0,,,,,0,0.1528578,20170425
20170330,OG,O,GC,P,995,2017,5,0,0.1,4,0,,,,,0,0.1528578,20170425
20170330,OG,O,GC,C,1000,2017,6,0,248,9,0,,,,,0.9996,0.1703731,20170525
20170330,OG,O,GC,C,1090,2017,6,0,158.2,15,0,,,156,,0.98919,0.1524442,20170525
20170330,OG,O,GC,C,1100,2017,6,0,148.3,1161,202,152.3,152.6,146,,0.98567,0.1492737,20170525
20170330,OG,O,GC,C,1125,2017,6,0,123.6,250,0,,,121.4,,0.97446,0.1376966,20170525
20170330,OG,O,GC,C,1130,2017,6,0,118.7,5391,0,,,116.4,,0.97087,0.1358154,20170525
20170330,OG,O,GC,C,1140,2017,6,0,108.9,3,0,,,106.7,,0.96331,0.1309436,20170525
20170330,OG,O,GC,C,1145,2017,6,0,104,9,0,,,101.8,,0.95672,0.1302566,20170525
20170330,OG,O,GC,C,1150,2017,6,0,99.2,630,0,,,97,,0.9525,0.1269443,20170525
20170330,OG,O,GC,C,1160,2017,6,0,89.7,524,0,,,87.5,,0.93598,0.1246648,20170525
20170330,OG,O,GC,C,1165,2017,6,0,85,7,0,,,82.8,,0.92625,0.123363,20170525
20170330,OG,O,GC,C,1170,2017,6,0,80.3,94,0,,,78.2,,0.91625,0.1214679,20170525
20170330,OG,O,GC,C,1175,2017,6,0,75.7,527,0,,,73.6,,0.90376,0.1202457,20170525
20170330,OG,O,GC,C,1180,2017,6,0,71.2,48,0,,,69.1,,0.88894,0.1194483,20170525
20170330,OG,O,GC,C,1185,2017,6,0,66.8,5,0,,,64.7,,0.87195,0.118887,20170525
20170330,OG,O,GC,C,1190,2017,6,0,62.4,593,0,,,60.5,,0.85465,0.1175489,20170525
20170330,OG,O,GC,C,1195,2017,6,0,58.2,563,0,,,56.3,,0.83362,0.1171625,20170525
20170330,OG,O,GC,C,1200,2017,6,0,54.1,1435,0,,,52.2,,0.81226,0.1159518,20170525
20170330,OG,O,GC,C,1205,2017,6,0,50.1,708,1,,,48.3,,0.78763,0.1154124,20170525
20170330,OG,O,GC,C,1210,2017,6,0,46.2,1809,0,,,44.5,,0.76021,0.1153517,20170525
20170330,OG,O,GC,C,1215,2017,6,0,42.5,352,2,45.3,46.6,40.9,,0.7315,0.1150175,20170525
20170330,OG,O,GC,C,1220,2017,6,0,39,2237,10,41.4,42,37.4,,0.70152,0.1144051,20170525
20170330,OG,O,GC,C,1225,2017,6,0,35.6,2439,16,35.3,39.5,34.1,,0.66886,0.1146233,20170525
20170330,OG,O,GC,C,1230,2017,6,0,32.4,987,19,36.2,36.2,31,,0.63603,0.1139268,20170525
20170330,OG,O,GC,C,1235,2017,6,0,29.4,964,22,,,28,,0.60139,0.1139439,20170525
20170330,OG,O,GC,C,1240,2017,6,0,26.6,2248,0,,,25.3,,0.56602,0.1140872,20170525
20170330,OG,O,GC,C,1245,2017,6,0,23.9,413,6,27,27.3,22.8,,0.53034,0.1143432,20170525
20170330,OG,O,GC,C,1250,2017,6,0,21.5,4203,24,21.3,21.9,20.4,,0.49464,0.1142041,20170525
20170330,OG,O,GC,C,1255,2017,6,0,19.3,481,122,20.9,22.2,18,,0.45936,0.1146968,20170525
20170330,OG,O,GC,C,1260,2017,6,0,17.2,1123,26,19.6,20,16.3,,0.42454,0.1148183,20170525
20170330,OG,O,GC,C,1265,2017,6,0,15.4,1791,1033,16.3,18,14.5,,0.39124,0.1156314,20170525
20170330,OG,O,GC,C,1270,2017,6,0,13.7,331,58,15.3,16.2,12.9,,0.3589,0.1161373,20170525
20170330,OG,O,GC,C,1275,2017,6,0,12.1,3900,631,13.3,14.6,11.5,,0.32749,0.1163517,20170525
20170330,OG,O,GC,C,1280,2017,6,0,10.8,1462,396,12.9,12.9,10.2,,0.29899,0.1174523,20170525
20170330,OG,O,GC,C,1285,2017,6,0,9.5,675,8,10.3,11.6,9,,0.27086,0.1177807,20170525
20170330,OG,O,GC,C,1290,2017,6,0,8.4,2109,139,9.5,10.4,7.9,,0.24525,0.1185619,20170525
20170330,OG,O,GC,C,1295,2017,6,0,7.5,642,128,8.3,9.3,7,,0.22259,0.119932,20170525
20170330,OG,O,GC,C,1300,2017,6,0,6.6,7781,1026,8,8.3,6.1,,0.20035,0.1206268,20170525
20170330,OG,O,GC,C,1305,2017,6,0,5.8,970,65,6.6,7.5,5.5,,0.17987,0.1213469,20170525
20170330,OG,O,GC,C,1310,2017,6,0,5.1,1115,152,5.8,6.7,4.8,,0.16126,0.1221664,20170525
20170330,OG,O,GC,C,1315,2017,6,0,4.5,245,20,5.3,6,4.3,,0.14463,0.1231785,20170525
20170330,OG,O,GC,C,1320,2017,6,0,4,1862,81,4.5,5.3,3.8,,0.13012,0.1244987,20170525
20170330,OG,O,GC,C,1325,2017,6,0,3.5,3477,125,4,4.7,3.2,,0.11588,0.1252467,20170525
20170330,OG,O,GC,C,1330,2017,6,0,3.1,825,77,3.8,4.2,2.9,,0.10384,0.126456,20170525
20170330,OG,O,GC,C,1335,2017,6,0,2.8,1595,32,3.3,3.8,2.6,,0.09414,0.1283123,20170525
20170330,OG,O,GC,C,1340,2017,6,0,2.4,2293,23,2.8,3.4,2.4,,0.08249,0.1284513,20170525
20170330,OG,O,GC,C,1345,2017,6,0,2.2,5809,27,2.8,3,2.1,,0.07545,0.1307131,20170525
20170330,OG,O,GC,C,1350,2017,6,0,1.9,3397,148,2.3,2.8,1.8,,0.06632,0.1311354,20170525
20170330,OG,O,GC,C,1355,2017,6,0,1.7,156,8,2.3,2.4,1.7,,0.05965,0.1326079,20170525
20170330,OG,O,GC,C,1360,2017,6,0,1.5,995,34,1.6,1.6,1.4,,0.05312,0.1336685,20170525
20170330,OG,O,GC,C,1365,2017,6,0,1.4,364,82,1.9,1.9,1.3,,0.0492,0.136234,20170525
20170330,OG,O,GC,C,1370,2017,6,0,1.2,1587,8,,,1.2,,0.0429,0.1364788,20170525
20170330,OG,O,GC,C,1375,2017,6,0,1.1,4091,3,1.3,1.3,1.1,,0.03923,0.13847,20170525
20170330,OG,O,GC,C,1380,2017,6,0,1,771,6,1,1,1,,0.03567,0.1402027,20170525
20170330,OG,O,GC,C,1385,2017,6,0,0.9,247,5,,,0.9,,0.03219,0.141648,20170525
20170330,OG,O,GC,C,1390,2017,6,0,0.8,994,12,1,1.2,0.9,,0.02878,0.1427673,20170525
20170330,OG,O,GC,C,1395,2017,6,0,0.7,238,5,0.8,0.8,0.8,,0.02542,0.1435074,20170525
20170330,OG,O,GC,C,1400,2017,6,0,0.7,9376,207,1,1,0.7,,0.02484,0.1473259,20170525
20170330,OG,O,GC,C,1405,2017,6,0,0.6,310,48,0.6,0.6,0.6,,0.0216,0.1475159,20170525
20170330,OG,O,GC,C,1410,2017,6,0,0.6,332,0,,,0.6,,0.02113,0.151211,20170525
20170330,OG,O,GC,C,1415,2017,6,0,0.5,191,0,,,0.6,,0.01797,0.1507277,20170525
20170330,OG,O,GC,C,1420,2017,6,0,0.5,698,0,,,0.6,,0.0176,0.1542973,20170525
20170330,OG,O,GC,C,1425,2017,6,0,0.5,560,0,,,0.5,,0.01724,0.1578421,20170525
20170330,OG,O,GC,C,1430,2017,6,0,0.4,132,0,,,0.5,,0.0142,0.1563794,20170525
20170330,OG,O,GC,C,1435,2017,6,0,0.4,67,0,,,0.5,,0.01392,0.1597952,20170525
20170330,OG,O,GC,C,1440,2017,6,0,0.4,519,0,,,0.4,,0.01366,0.1631889,20170525
20170330,OG,O,GC,C,1445,2017,6,0,0.4,225,1,0.5,0.5,0.4,,0.01342,0.1665607,20170525
20170330,OG,O,GC,C,1450,2017,6,0,0.3,3101,0,,,0.4,,0.01048,0.1636204,20170525
20170330,OG,O,GC,C,1455,2017,6,0,0.3,157,0,,,0.4,,0.01029,0.1668558,20170525
20170330,OG,O,GC,C,1460,2017,6,0,0.3,3262,5,0.4,0.4,0.4,,0.01012,0.1700716,20170525
20170330,OG,O,GC,C,1465,2017,6,0,0.3,58,0,,,0.3,,0.00995,0.1732684,20170525
20170330,OG,O,GC,C,1470,2017,6,0,0.3,47,0,,,0.3,,0.00979,0.1764464,20170525
20170330,OG,O,GC,C,1475,2017,6,0,0.3,414,1,0.2,0.2,0.2,,0.00963,0.179606,20170525
